name,exonCount,geneType,txLen
ENST00000411981.1,2,antisense,1106
ENST00000391219.1,1,snRNA,106
ENST00000210444.5,6,protein_coding,26337
ENST00000375098.3,7,protein_coding,49936
ENST00000461452.1,4,protein_coding,8433
ENST00000478530.1,2,protein_coding,7162
ENST00000342043.3,7,protein_coding,34844
ENST00000341469.2,6,protein_coding,34844
ENST00000538344.1,3,protein_coding,5735
ENST00000375063.1,7,protein_coding,14522
ENST00000375064.1,13,protein_coding,56552
ENST00000342112.5,12,protein_coding,56562
ENST00000375066.5,13,protein_coding,56605
ENST00000493589.2,4,protein_coding,20409
ENST00000477471.1,5,protein_coding,82669
ENST00000375019.2,15,protein_coding,64970
ENST00000375018.1,15,protein_coding,64504
ENST00000353234.4,15,protein_coding,64521
ENST00000540940.1,15,protein_coding,58584
ENST00000471846.1,2,protein_coding,6629
ENST00000433997.1,2,antisense,25050
ENST00000589257.1,2,antisense,2221
ENST00000470473.1,2,protein_coding,863
ENST00000590015.1,5,antisense,10025
ENST00000585610.1,2,antisense,3273
ENST00000591184.1,3,antisense,3273
ENST00000590660.1,3,antisense,3273
ENST00000589976.1,2,antisense,3425
ENST00000585704.1,2,antisense,3421
ENST00000587726.1,2,antisense,3414
ENST00000586750.1,2,antisense,3202
ENST00000586979.1,3,antisense,3197
ENST00000589059.1,4,antisense,3149
ENST00000592309.1,3,antisense,3099
ENST00000590999.1,4,antisense,3023
ENST00000592627.1,5,antisense,2924
ENST00000588535.1,5,antisense,2881
ENST00000589105.1,2,antisense,2302
ENST00000589430.1,2,antisense,1915
ENST00000467052.1,3,protein_coding,1010
ENST00000605631.1,1,antisense,439
ENST00000374994.4,9,protein_coding,49104
ENST00000374990.2,8,protein_coding,48539
ENST00000552516.1,9,protein_coding,48509
ENST00000550253.1,9,protein_coding,21426
ENST00000517133.1,1,rRNA,127
ENST00000450399.1,2,lincRNA,1519
ENST00000469816.2,1,misc_RNA,281
ENST00000476832.1,2,protein_coding,4590
ENST00000319033.6,2,protein_coding,3678
ENST00000498603.1,4,protein_coding,8552
ENST00000223641.4,4,protein_coding,8315
ENST00000481573.1,2,protein_coding,866
ENST00000410405.1,1,misc_RNA,352
ENST00000604258.1,10,lincRNA,19818
ENST00000413271.1,2,lincRNA,5229
ENST00000338488.4,5,protein_coding,12205
ENST00000395097.2,8,protein_coding,43197
ENST00000330847.1,7,protein_coding,40165
ENST00000529965.1,3,antisense,20276
ENST00000259400.6,8,protein_coding,63704
ENST00000525640.1,8,protein_coding,62832
ENST00000534052.1,8,protein_coding,62829
ENST00000524512.1,2,antisense,14820
ENST00000525847.1,6,protein_coding,30705
ENST00000461926.2,1,misc_RNA,279
ENST00000535814.1,15,protein_coding,50495
ENST00000374902.4,15,protein_coding,50856
ENST00000477648.1,2,protein_coding,5784
ENST00000537512.1,5,protein_coding,23320
ENST00000584776.1,1,miRNA,74
ENST00000395067.2,3,protein_coding,24074
ENST00000374885.1,4,protein_coding,23429
ENST00000489377.1,3,protein_coding,9081
ENST00000307584.5,2,protein_coding,9828
ENST00000364096.1,1,misc_RNA,301
ENST00000494890.1,3,protein_coding,2992
ENST00000517232.1,1,snoRNA,57
ENST00000259407.2,4,protein_coding,23103
ENST00000395051.3,3,protein_coding,9972
ENST00000374865.4,2,protein_coding,10982
ENST00000539624.1,3,protein_coding,9765
ENST00000374861.3,3,protein_coding,11788
ENST00000259395.4,4,protein_coding,11633
ENST00000339664.2,3,protein_coding,11633
ENST00000374855.4,9,protein_coding,15246
ENST00000468981.3,3,protein_coding,4315
ENST00000424154.1,3,antisense,13064
ENST00000450109.1,4,antisense,13041
ENST00000431507.1,2,antisense,12181
ENST00000425734.1,3,antisense,12124
ENST00000374847.1,3,protein_coding,13947
ENST00000374848.3,2,protein_coding,14023
ENST00000374851.1,4,protein_coding,60278
ENST00000482920.1,2,protein_coding,2303
ENST00000389120.3,20,protein_coding,29490
ENST00000481046.1,3,protein_coding,6322
ENST00000584534.1,1,miRNA,86
ENST00000374806.1,1,protein_coding,3387
ENST00000479772.1,3,protein_coding,12674
ENST00000459618.1,1,snRNA,107
ENST00000410185.1,1,miRNA,88
ENST00000517222.1,1,rRNA,105
ENST00000603487.1,3,lincRNA,12451
ENST00000286398.7,25,protein_coding,47150
ENST00000374793.3,25,protein_coding,47092
ENST00000303219.8,24,protein_coding,41349
ENST00000374787.3,25,protein_coding,45088
ENST00000493279.1,2,pseudogene,7599
ENST00000334726.2,1,protein_coding,1093
ENST00000277216.3,1,protein_coding,957
ENST00000374781.2,1,protein_coding,1108
ENST00000335040.1,1,protein_coding,963
ENST00000374779.2,1,protein_coding,1139
ENST00000542196.1,1,protein_coding,1028
ENST00000259362.1,1,protein_coding,957
ENST00000318763.5,1,protein_coding,1107
ENST00000374767.4,6,protein_coding,12435
ENST00000471001.1,2,protein_coding,5532
ENST00000374762.3,6,protein_coding,9841
ENST00000461177.1,6,protein_coding,8952
ENST00000494467.1,4,protein_coding,5399
ENST00000423487.2,8,protein_coding,72574
ENST00000374733.1,5,protein_coding,66702
ENST00000435915.1,2,antisense,1340
ENST00000457720.1,2,lincRNA,986
ENST00000364713.1,1,misc_RNA,306
ENST00000607692.1,5,protein_coding,40922
ENST00000374716.4,4,protein_coding,24098
ENST00000421614.1,3,antisense,3995
ENST00000490134.1,3,protein_coding,38590
ENST00000334077.3,1,protein_coding,630
ENST00000445897.2,2,lincRNA,3472
ENST00000430534.1,2,lincRNA,7811
ENST00000446206.1,2,lincRNA,729
ENST00000444985.2,7,lincRNA,63741
ENST00000363261.1,1,misc_RNA,353
ENST00000390974.1,1,rRNA,118
ENST00000451160.2,2,protein_coding,826
ENST00000497489.1,5,protein_coding,5942
ENST00000427833.1,3,lincRNA,4247
ENST00000358015.3,10,protein_coding,48916
ENST00000416373.2,10,protein_coding,45832
ENST00000423523.1,4,lincRNA,10519
ENST00000581575.1,1,miRNA,70
ENST00000363035.1,1,snRNA,104
ENST00000374672.4,5,protein_coding,4795
ENST00000365438.1,1,snRNA,107
ENST00000398726.3,2,protein_coding,949
ENST00000410626.1,1,snRNA,104
ENST00000483093.2,1,misc_RNA,296
ENST00000410527.1,1,rRNA,113
ENST00000453455.1,2,lincRNA,2667
ENST00000410580.1,1,miRNA,78
ENST00000415465.2,2,lincRNA,1723
ENST00000374667.3,1,protein_coding,2369
ENST00000333999.3,1,protein_coding,1433
ENST00000467959.1,6,protein_coding,10224
ENST00000322940.6,6,protein_coding,6775
ENST00000466200.1,2,protein_coding,1633
ENST00000374624.3,4,protein_coding,16258
ENST00000374595.4,19,protein_coding,70952
ENST00000325551.4,19,protein_coding,70959
ENST00000325580.6,17,protein_coding,70922
ENST00000374594.1,8,protein_coding,20977
ENST00000488130.1,2,protein_coding,4746
ENST00000374593.4,4,protein_coding,21617
ENST00000364357.1,1,rRNA,161
ENST00000362461.1,1,misc_RNA,102
ENST00000384965.1,1,miRNA,70
ENST00000561981.2,5,protein_coding,36999
ENST00000363236.1,1,snRNA,109
ENST00000578641.1,1,miRNA,99
ENST00000384599.1,1,misc_RNA,112
ENST00000394827.3,13,protein_coding,38697
ENST00000497739.1,5,protein_coding,8534
ENST00000579313.1,1,miRNA,71
ENST00000449258.1,3,antisense,11684
ENST00000259318.7,4,protein_coding,43311
ENST00000482335.1,2,protein_coding,30719
ENST00000473442.1,2,protein_coding,17433
ENST00000400613.4,2,protein_coding,8629
ENST00000374515.5,4,protein_coding,12656
ENST00000374517.5,5,protein_coding,12830
ENST00000487892.1,2,protein_coding,1098
ENST00000374511.3,6,protein_coding,34325
ENST00000374510.4,6,protein_coding,34220
ENST00000423740.2,5,protein_coding,34183
ENST00000374507.4,4,protein_coding,15387
ENST00000297826.5,13,protein_coding,62503
ENST00000383931.1,1,snRNA,107
ENST00000390952.1,1,snRNA,109
ENST00000451108.1,3,lincRNA,5745
ENST00000374440.3,6,protein_coding,37382
ENST00000374439.1,4,protein_coding,18972
ENST00000374438.1,3,protein_coding,12755
ENST00000384196.1,1,snRNA,109
ENST00000384670.1,1,misc_RNA,102
ENST00000391107.1,1,misc_RNA,89
ENST00000302681.1,1,protein_coding,951
ENST00000374428.1,1,protein_coding,1038
ENST00000465499.1,4,protein_coding,5051
ENST00000411306.1,1,rRNA,99
ENST00000374374.3,2,protein_coding,2805
ENST00000538962.1,10,protein_coding,50134
ENST00000309195.5,10,protein_coding,36441
ENST00000407693.2,10,protein_coding,36889
ENST00000238248.3,10,protein_coding,35617
ENST00000450154.1,2,antisense,1236
ENST00000374304.1,3,pseudogene,28001
ENST00000313525.3,4,protein_coding,23000
ENST00000394777.4,23,protein_coding,73361
ENST00000394779.3,24,protein_coding,73361
ENST00000318737.4,26,protein_coding,96921
ENST00000384180.1,1,snRNA,107
ENST00000582284.1,1,miRNA,70
ENST00000410424.1,1,snRNA,105
ENST00000563434.1,2,sense_overlapping,5176
ENST00000482851.1,4,protein_coding,21881
ENST00000410395.1,1,snRNA,104
ENST00000363391.1,1,misc_RNA,112
ENST00000493687.2,1,misc_RNA,288
ENST00000362655.1,1,rRNA,121
ENST00000464176.2,1,misc_RNA,236
ENST00000457681.1,3,protein_coding,2763
ENST00000463223.1,2,protein_coding,1691
ENST00000440009.1,2,antisense,1555
ENST00000604751.1,6,protein_coding,24964
ENST00000374228.4,4,protein_coding,11994
ENST00000605480.1,1,antisense,610
ENST00000427548.1,5,lincRNA,15013
ENST00000374227.3,4,protein_coding,18337
ENST00000555206.1,4,protein_coding,14519
ENST00000553380.1,4,protein_coding,13995
ENST00000434051.1,2,lincRNA,6856
ENST00000259392.3,4,protein_coding,13196
ENST00000490809.1,2,protein_coding,1341
ENST00000238256.3,28,protein_coding,55842
ENST00000493847.1,2,protein_coding,1286
ENST00000496650.1,2,protein_coding,6074
ENST00000490408.1,5,protein_coding,19715
ENST00000374206.3,4,protein_coding,8582
ENST00000374199.4,14,protein_coding,17563
ENST00000374198.4,14,protein_coding,17135
ENST00000488937.1,2,protein_coding,4081
ENST00000441031.3,2,protein_coding,2104
ENST00000416588.2,2,protein_coding,1423
ENST00000478815.1,1,protein_coding,2312
ENST00000297894.5,4,protein_coding,5818
ENST00000478493.1,5,protein_coding,3469
ENST00000341761.4,11,protein_coding,27048
ENST00000374193.4,11,protein_coding,27061
ENST00000461942.1,11,protein_coding,24586
ENST00000374195.3,10,protein_coding,24571
ENST00000238379.5,2,protein_coding,2757
ENST00000374180.3,3,protein_coding,3581
ENST00000485934.1,3,protein_coding,3038
ENST00000409155.3,12,protein_coding,15017
ENST00000277315.5,11,protein_coding,12946
ENST00000482001.1,3,protein_coding,1650
ENST00000479871.1,3,protein_coding,3109
ENST00000374169.3,4,protein_coding,3148
ENST00000374171.4,5,protein_coding,3438
ENST00000490544.1,5,protein_coding,11098
ENST00000374165.1,14,protein_coding,18999
ENST00000288462.4,14,protein_coding,18943
ENST00000343817.5,16,protein_coding,96312
ENST00000394646.3,15,protein_coding,96224
ENST00000374136.1,10,protein_coding,36830
ENST00000462143.1,7,protein_coding,61234
ENST00000463806.1,3,protein_coding,17166
ENST00000342620.5,5,protein_coding,32658
ENST00000428429.1,3,antisense,19830
ENST00000374134.3,8,protein_coding,17079
ENST00000462403.1,5,protein_coding,4253
ENST00000437712.1,2,lincRNA,3407
ENST00000428292.1,3,lincRNA,31900
ENST00000390130.2,1,miRNA,82
ENST00000470105.1,6,protein_coding,22301
ENST00000265132.3,10,protein_coding,18346
ENST00000374118.3,16,protein_coding,7420
ENST00000473174.1,8,protein_coding,4411
ENST00000384993.1,1,miRNA,96
ENST00000477421.2,2,protein_coding,5424
ENST00000259396.8,6,protein_coding,3420
ENST00000538816.1,2,protein_coding,1208
ENST00000477456.1,4,protein_coding,1486
ENST00000431067.2,6,protein_coding,3384
ENST00000412657.1,4,protein_coding,2050
ENST00000374079.4,8,protein_coding,14787
ENST00000307564.4,22,protein_coding,60250
ENST00000374088.3,22,protein_coding,51837
ENST00000492875.1,5,protein_coding,10644
ENST00000223791.3,21,protein_coding,40800
ENST00000374075.5,20,protein_coding,41471
ENST00000312033.3,11,protein_coding,28995
ENST00000448674.1,2,lincRNA,1780
ENST00000374057.3,2,protein_coding,27130
ENST00000480518.1,2,protein_coding,789
ENST00000459142.1,1,snoRNA,103
ENST00000374050.3,3,protein_coding,10628
ENST00000473413.1,2,protein_coding,4903
ENST00000288502.4,9,protein_coding,32956
ENST00000374049.4,9,protein_coding,35217
ENST00000471206.1,5,protein_coding,16768
ENST00000364879.1,1,misc_RNA,114
ENST00000606438.1,1,miRNA,69
ENST00000423632.1,2,lincRNA,1469
ENST00000436752.1,4,lincRNA,5314
ENST00000374045.4,4,protein_coding,21492
ENST00000374044.1,1,protein_coding,2789
ENST00000408807.1,1,miRNA,73
ENST00000474301.1,2,protein_coding,10586
ENST00000223795.2,4,protein_coding,27574
ENST00000481475.1,3,protein_coding,7490
ENST00000423637.1,6,lincRNA,18871
ENST00000444701.1,3,lincRNA,1714
ENST00000477580.1,4,protein_coding,23684
ENST00000433546.2,3,lincRNA,4577
ENST00000374014.3,3,lincRNA,37039
ENST00000416507.1,2,lincRNA,605
ENST00000408845.2,1,miRNA,90
ENST00000438048.1,2,antisense,2941
ENST00000451100.1,4,antisense,30072
ENST00000401363.1,1,miRNA,88
ENST00000445861.2,1,protein_coding,2447
ENST00000423715.1,3,antisense,17880
ENST00000450136.1,2,protein_coding,13997
ENST00000373983.2,2,protein_coding,13971
ENST00000583553.1,1,miRNA,100
ENST00000384538.1,1,snoRNA,135
ENST00000364270.1,1,misc_RNA,303
ENST00000410481.1,1,misc_RNA,302
ENST00000436524.1,2,lincRNA,3967
ENST00000450938.1,6,lincRNA,8422
ENST00000394487.4,4,protein_coding,11444
ENST00000355622.6,3,protein_coding,12500
ENST00000472304.1,2,protein_coding,10564
ENST00000364574.1,1,snRNA,107
ENST00000516038.1,1,snoRNA,97
ENST00000449730.1,4,lincRNA,56935
ENST00000450292.1,2,lincRNA,18209
ENST00000482797.1,2,protein_coding,55429
ENST00000565320.1,3,protein_coding,28751
ENST00000561476.1,1,lincRNA,2780
ENST00000454204.1,3,lincRNA,1229
ENST00000385079.1,1,miRNA,72
ENST00000480467.1,6,protein_coding,14297
ENST00000493559.1,4,protein_coding,24678
ENST00000608872.1,8,protein_coding,36439
ENST00000340778.5,7,protein_coding,29203
ENST00000437707.1,2,pseudogene,5082
ENST00000604848.1,3,protein_coding,5719
ENST00000609388.1,3,antisense,9643
ENST00000586907.1,3,antisense,8445
ENST00000442982.1,4,antisense,9504
ENST00000588973.1,5,antisense,6812
ENST00000608862.1,5,antisense,6631
ENST00000447891.1,3,antisense,9500
ENST00000432640.1,3,antisense,6070
ENST00000450803.2,4,antisense,4982
ENST00000586423.1,3,antisense,4926
ENST00000373896.3,15,protein_coding,21630
ENST00000419155.1,10,protein_coding,11263
ENST00000487555.1,9,protein_coding,10915
ENST00000312189.6,5,protein_coding,7602
ENST00000546084.1,6,protein_coding,12180
ENST00000373887.3,8,protein_coding,26377
ENST00000540010.1,9,protein_coding,26781
ENST00000466280.1,3,protein_coding,7252
ENST00000373850.1,33,protein_coding,59142
ENST00000373847.1,18,protein_coding,36314
ENST00000373845.2,19,protein_coding,25568
ENST00000373844.1,5,protein_coding,3663
ENST00000373840.4,8,protein_coding,23733
ENST00000462921.2,1,misc_RNA,276
ENST00000373808.2,17,protein_coding,64741
ENST00000436847.1,19,protein_coding,64741
ENST00000449733.1,19,protein_coding,64741
ENST00000412819.1,19,protein_coding,64741
ENST00000394353.2,19,protein_coding,64741
ENST00000341272.2,18,protein_coding,64741
ENST00000437135.1,2,antisense,2868
ENST00000414544.1,1,antisense,4763
ENST00000545652.1,17,protein_coding,46065
ENST00000373818.4,17,protein_coding,33050
ENST00000485767.1,2,protein_coding,9516
ENST00000373807.1,12,protein_coding,20420
ENST00000373806.1,6,protein_coding,6081
ENST00000594963.1,2,protein_coding,6786
ENST00000440807.1,3,antisense,76937
ENST00000495587.2,1,misc_RNA,301
ENST00000517131.2,1,miRNA,87
ENST00000434375.1,2,antisense,1324
ENST00000567068.1,1,sense_overlapping,3779
ENST00000584530.1,1,miRNA,86
ENST00000373764.3,5,protein_coding,40178
ENST00000536616.1,4,protein_coding,15759
ENST00000486801.1,3,protein_coding,33316
ENST00000373755.2,9,protein_coding,25010
ENST00000373754.2,8,protein_coding,25010
ENST00000340587.3,9,protein_coding,26365
ENST00000394319.4,10,protein_coding,26268
ENST00000559895.1,7,protein_coding,19158
ENST00000541397.2,9,protein_coding,25498
ENST00000464484.2,2,protein_coding,9792
ENST00000482062.1,3,protein_coding,9639
ENST00000559529.1,4,protein_coding,2211
ENST00000417201.3,6,protein_coding,27216
ENST00000483428.1,7,protein_coding,23037
ENST00000606638.1,1,miRNA,98
ENST00000577788.1,1,misc_RNA,254
ENST00000602625.1,1,lincRNA,708
ENST00000602692.1,1,lincRNA,477
ENST00000540753.1,12,protein_coding,22110
ENST00000223423.4,11,protein_coding,22099
ENST00000362012.2,11,protein_coding,24624
ENST00000602325.1,1,sense_intronic,221
ENST00000373698.5,10,protein_coding,17467
ENST00000600713.1,2,protein_coding,585
ENST00000439471.2,2,lincRNA,1937
ENST00000412262.2,3,antisense,4460
ENST00000259357.2,1,protein_coding,1016
ENST00000335302.5,1,protein_coding,942
ENST00000340750.1,1,protein_coding,942
ENST00000304880.2,1,protein_coding,936
ENST00000373688.2,1,protein_coding,1103
ENST00000304865.2,1,protein_coding,1061
ENST00000431442.1,3,antisense,29764
ENST00000297913.2,1,protein_coding,1079
ENST00000419604.1,4,antisense,20328
ENST00000304833.3,1,protein_coding,995
ENST00000373686.1,1,protein_coding,1083
ENST00000309623.1,1,protein_coding,933
ENST00000304820.2,1,protein_coding,1118
ENST00000259466.1,1,protein_coding,936
ENST00000373684.1,1,protein_coding,1044
ENST00000304720.2,1,protein_coding,936
ENST00000373680.2,1,protein_coding,1088
ENST00000277309.2,1,protein_coding,1026
ENST00000259467.4,4,protein_coding,10288
ENST00000373670.1,20,protein_coding,53555
ENST00000357244.2,21,protein_coding,55831
ENST00000423239.2,18,protein_coding,51597
ENST00000373665.2,11,protein_coding,39820
ENST00000335387.5,10,protein_coding,31430
ENST00000391145.1,1,snoRNA,111
ENST00000478216.1,2,protein_coding,15111
ENST00000471874.2,3,protein_coding,7364
ENST00000373659.3,2,protein_coding,5275
ENST00000373656.3,2,protein_coding,15935
ENST00000373654.1,2,protein_coding,13166
ENST00000561961.2,2,sense_overlapping,2704
ENST00000410419.1,1,misc_RNA,107
ENST00000373642.1,1,protein_coding,1170
ENST00000530364.1,2,protein_coding,12724
ENST00000385007.1,1,sense_intronic,98
ENST00000359999.3,10,protein_coding,17930
ENST00000373631.3,13,protein_coding,22494
ENST00000373629.2,8,protein_coding,9865
ENST00000385256.1,1,miRNA,79
ENST00000458025.1,2,antisense,1273
ENST00000410790.1,1,miRNA,74
ENST00000423942.1,2,antisense,15505
ENST00000453529.2,2,antisense,3120
ENST00000421041.1,2,sense_overlapping,585
ENST00000373615.4,5,protein_coding,21692
ENST00000429482.1,3,antisense,901
ENST00000540326.1,10,protein_coding,94833
ENST00000373603.1,10,protein_coding,95702
ENST00000373600.3,11,protein_coding,95345
ENST00000320246.5,10,protein_coding,95338
ENST00000545174.1,10,protein_coding,94188
ENST00000426157.1,2,antisense,1907
ENST00000437461.1,2,sense_intronic,2934
ENST00000394199.2,11,protein_coding,60468
ENST00000546191.1,10,protein_coding,60468
ENST00000539416.1,10,protein_coding,60019
ENST00000583657.1,1,miRNA,76
ENST00000334810.1,20,protein_coding,25957
ENST00000373588.4,7,protein_coding,26194
ENST00000369027.4,2,lincRNA,1119
ENST00000475999.2,1,misc_RNA,298
ENST00000429139.1,2,antisense,40165
ENST00000384863.1,1,miRNA,110
ENST00000385004.1,1,miRNA,89
ENST00000373580.3,8,protein_coding,37608
ENST00000288815.5,5,protein_coding,14012
ENST00000373574.1,9,protein_coding,4406
ENST00000373570.4,5,protein_coding,4036
ENST00000348462.3,4,protein_coding,4078
ENST00000353214.2,6,protein_coding,15595
ENST00000259477.6,4,protein_coding,8513
ENST00000465124.1,3,protein_coding,4813
ENST00000362443.1,1,snRNA,140
ENST00000580940.1,1,miRNA,100
ENST00000487795.1,4,protein_coding,3780
ENST00000259460.8,8,protein_coding,33617
ENST00000394125.4,9,protein_coding,33617
ENST00000373544.1,7,protein_coding,21843
ENST00000394124.4,10,protein_coding,33445
ENST00000373538.3,8,protein_coding,33453
ENST00000324460.6,8,protein_coding,6478
ENST00000468244.1,3,antisense,15356
ENST00000312123.9,25,protein_coding,63825
ENST00000363684.1,1,snRNA,107
ENST00000483937.1,4,protein_coding,33437
ENST00000488416.2,1,misc_RNA,304
ENST00000437097.1,3,antisense,5445
ENST00000606827.1,1,lincRNA,2206
ENST00000419853.1,3,lincRNA,5798
ENST00000535766.1,5,protein_coding,19487
ENST00000517270.1,1,misc_RNA,370
ENST00000517176.1,1,snoRNA,78
ENST00000485886.1,3,protein_coding,26229
ENST00000454034.1,2,lincRNA,2392
ENST00000425153.1,2,lincRNA,2726
ENST00000408841.1,1,miRNA,77
ENST00000408246.1,1,miRNA,101
ENST00000432418.1,2,antisense,4407
ENST00000425370.1,3,antisense,5422
ENST00000526117.1,8,protein_coding,82009
