txStart	txEnd	name	geneType
21317538	21351301	RPGRIP1	protein_coding
21382974	21383981	SUPT16H	protein_coding
21385194	21431708	CHD8	protein_coding
21397291	21397401	SNORD8	snoRNA
21521650	21526227	SALL2	protein_coding
21621837	21622567	TRAV1-1	TR_V_gene
21633835	21634940	OR10G2	protein_coding
21723712	21724321	TRAV3	TR_V_gene
21768488	21769080	TRAV6	TR_V_gene
21894432	21895030	TRAV8-4	TR_V_gene
21924062	21924651	TRAV14DV4	TR_V_gene
21941127	21941657	TRAV9-2	TR_V_gene
22003105	22003673	TRAV18	TR_V_gene
22007511	22008181	TRAV19	TR_V_gene
22096506	22096608	TRDV1	TR_V_gene
22304053	22304553	TRAV39	TR_V_gene
22314489	22314919	TRAV40	TR_V_gene
22320187	22320691	TRAV41	TR_V_gene
22449112	22449125	TRDD3	TR_D_gene
22450088	22450139	TRDJ1	TR_J_gene
22456688	22456742	TRDJ2	TR_J_gene
22476552	22476606	TRAJ59	TR_J_gene
22490490	22490553	TRAJ48	TR_J_gene
22492850	22492907	TRAJ47	TR_J_gene
22493924	22493990	TRAJ45	TR_J_gene
22508601	22508658	TRAJ33	TR_J_gene
22509340	22509406	TRAJ32	TR_J_gene
22510967	22511024	TRAJ31	TR_J_gene
22515622	22515688	TRAJ28	TR_J_gene
22518811	22518871	TRAJ25	TR_J_gene
22531938	22531998	TRAJ12	TR_J_gene
22565003	22589222	DAD1	protein_coding
22633767	22634811	OR6J1	protein_coding
22638098	22638473	AC243945.1	protein_coding
22764384	22766530	CTD-2555K7.2	processed_transcript
22766701	22771771	OXA1L	protein_coding
22829905	22834345	MRPL52	protein_coding
22829912	22834347	MRPL52	protein_coding
22829913	22834828	MRPL52	protein_coding
22883164	22887686	REM2	protein_coding
22883221	22886843	REM2	protein_coding
22901335	22919178	RBM23	protein_coding
22927595	22929361	PRMT5	protein_coding
22946228	22957142	HAUS4	protein_coding
22946235	22957148	HAUS4	protein_coding
22946269	22982258	RP11-298I3.5	protein_coding
22982697	22994151	RP11-298I3.4	antisense
22985907	23010151	C14orf93	protein_coding
22986901	23010132	C14orf93	protein_coding
22987122	23010128	C14orf93	protein_coding
23047061	23057538	CDH24	protein_coding
23047061	23057538	CDH24	protein_coding
23125296	23154450	SLC7A8	protein_coding
23125301	23183641	SLC7A8	protein_coding
23126667	23154401	SLC7A8	protein_coding
23240345	23272891	RNF212B	protein_coding
23258484	23273477	RNF212B	protein_coding
23321542	23325298	PABPN1	protein_coding
23377036	23379772	CMTM5	protein_coding
23388589	23388672	MIR208A	miRNA
23469687	23478193	NGDN	protein_coding
23469702	23478823	NGDN	protein_coding
23530681	23532367	RP11-66N24.7	antisense
23556270	23558898	THTPA	protein_coding
23556293	23559543	THTPA	protein_coding
23559567	23567803	AP1G2	protein_coding
23619200	23620012	RP11-66N24.6	lincRNA
23636372	23645639	DHRS2	protein_coding
23922246	23934568	LINC00596	lincRNA
24131274	24132849	FITM1	protein_coding
24132049	24132849	FITM1	protein_coding
24136226	24138967	PSME1	protein_coding
24189156	24213473	RP11-468E2.1	protein_coding
24190041	24195618	TM9SF1	protein_coding
24198432	24199090	RP11-468E2.10	lincRNA
24201611	24202811	RP11-468E2.11	sense_intronic
24205857	24208248	TSSK4	protein_coding
24209582	24213869	CHMP4A	protein_coding
24213936	24216067	MDP1	protein_coding
24217715	24232354	NEDD8	protein_coding
24232421	24239239	GMPR2	protein_coding
24239642	24242663	TINF2	protein_coding
24239642	24242674	TINF2	protein_coding
24249207	24263180	TGM1	protein_coding
24265537	24271599	RABGGTA	protein_coding
24290597	24299833	DHRS1	protein_coding
24299878	24305216	NOP9	protein_coding
24369081	24377728	NFATC4	protein_coding
24369152	24377705	NFATC4	protein_coding
24369166	24378055	NFATC4	protein_coding
24427604	24430954	CBLN3	protein_coding
24429285	24441834	KHNYN	protein_coding
24439781	24442448	SDR39U1	protein_coding
24606479	24609658	GZMH	protein_coding
24630953	24634209	GZMB	protein_coding
24630970	24634160	GZMB	protein_coding
24630970	24634267	GZMB	protein_coding
26592746	26594517	RP11-483C6.1	sense_intronic
26775494	26822107	RP11-626P14.1	lincRNA
26809416	26820703	RP11-626P14.2	lincRNA
26873132	26914743	MIR4307HG	lincRNA
26908641	26908725	MIR4307	miRNA
28765387	28770277	FOXG1	protein_coding
28783490	28785787	RP11-966I7.2	lincRNA
28785870	28792803	LINC01551	lincRNA
29652808	29657916	CTD-2503I6.1	antisense
29940744	29980212	RP11-269C4.2	antisense
31558506	31561334	CTD-2213F21.3	antisense
31925800	31930146	RP11-159D23.2	lincRNA
32202044	32202151	RNU6-7	snRNA
32203162	32203269	RNU6-8	snRNA
34432788	34462356	SPTSSA	protein_coding
34515928	34539710	EAPP	protein_coding
34541739	34546329	RP11-671J11.7	lincRNA
34541816	34542444	RP11-671J11.7	lincRNA
34546713	34546877	RNU1-27P	snRNA
34560780	34561298	RP11-671J11.4	antisense
34659563	34659878	Metazoa_SRP	misc_RNA
34675890	34675994	RNU6-1261P	snRNA
34845299	34845360	RNU7-41P	snRNA
35046402	35083383	FAM177A1	protein_coding
35278632	35317467	PSMA6	protein_coding
35291485	35291576	AL121594.1	miRNA
35292316	35293080	PSMA6	protein_coding
35292316	35317478	PSMA6	protein_coding
35292356	35317474	PSMA6	protein_coding
35292472	35317419	PSMA6	protein_coding
35401544	35404140	NFKBIA	protein_coding
35576759	35576859	AL160231.1	miRNA
35826317	35871963	BRMS1L	protein_coding
36405213	36405274	RNU7-93P	snRNA
36516391	36520228	NKX2-1	protein_coding
36647082	36658801	RP11-964E11.2	antisense
36657567	36677804	PAX9	protein_coding
36788643	36807163	RP11-81F13.1	antisense
37556157	37567095	RP11-356O9.2	lincRNA
37795307	37842348	TTC6	protein_coding
37896059	37902124	LINC00517	antisense
38190982	38202923	CTD-2142D14.1	lincRNA
38207998	38213067	SSTR1	protein_coding
39094897	39103243	SEC23A	protein_coding
39114222	39136973	GEMIN2	protein_coding
39114305	39136496	GEMIN2	protein_coding
39147811	39170393	TRAPPC6B	protein_coding
39175212	39183218	PNN	protein_coding
39266419	39267061	RP11-407N17.5	antisense
41349293	41349367	AL390335.1	miRNA
44444746	44480617	RP11-99L13.1	lincRNA
44466957	44480618	RP11-99L13.1	lincRNA
44507406	44509483	RP11-163M18.1	antisense
45088242	45088308	SNORD58	snoRNA
45110882	45110968	SNORD127	snoRNA
45567994	45569069	RP11-945F5.1	lincRNA
48396507	48491767	RP11-2G1.1	lincRNA
49057712	49077505	RP11-816J8.1	lincRNA
49570983	49586376	RPS29	protein_coding
49583571	49586376	RPS29	protein_coding
49586578	49586878	RN7SL1	non_coding
49586721	49586791	AL139099.3	miRNA
49625173	49635230	DNAAF2	protein_coding
49625173	49635230	DNAAF2	protein_coding
49767607	49786385	KLHDC2	protein_coding
49839400	49839493	Y_RNA	misc_RNA
49893091	49897054	ARF6	protein_coding
49901849	49901950	RNU6-189P	snRNA
49966398	49966511	MIR6076	miRNA
49991379	50007520	LINC01588	lincRNA
50108632	50116557	VCPKMT	protein_coding
50299849	50299962	MIR4504	miRNA
50312328	50326226	ATP5S	protein_coding
50725832	50831121	NIN	protein_coding
50821879	50823501	RP11-286O18.1	antisense
50872159	50904970	ABHD12B	protein_coding
50905217	50944483	PYGL	protein_coding
50905220	50944736	PYGL	protein_coding
50996063	51095076	TRIM9	protein_coding
51088956	51091288	RP11-1140I5.1	antisense
51392127	51397135	RP11-255G12.3	lincRNA
51637347	51637947	RP11-102G14.1	antisense
51651946	51728936	FRMD6	protein_coding
51692751	51692861	RNA5SP385	rRNA
51724102	51724209	RNU6-301P	snRNA
51913111	51952018	GNG2	protein_coding
51916144	51918571	RP11-463J10.2	antisense
52314304	52327509	PTGER2	protein_coding
52640838	52641566	RP11-841O20.2	antisense
52707177	52727995	PSMC6	protein_coding
53153353	53157528	RP11-547D23.1	antisense
53768941	53850882	AL162759.1	lincRNA
53949740	53953455	BMP4	protein_coding
54423559	54441431	CNIH1	protein_coding
54470708	54471218	RP11-794A8.1	lincRNA
54477857	54488957	GMFB	protein_coding
54842028	54902816	GCH1	protein_coding
55027247	55046708	SOCS4	protein_coding
55576185	55580074	KTN1-AS1	antisense
55611976	55680718	KTN1	protein_coding
55611976	55684583	KTN1	protein_coding
55748207	55773203	RP11-813I20.2	lincRNA
55792724	55796639	LINC00520	lincRNA
55896546	55962970	RP11-1012E15.2	processed_transcript
56075479	56075566	AL163952.1	miRNA
56303489	56310761	RP11-930O11.2	lincRNA
56514330	56551309	RP11-624J12.1	lincRNA
56633243	56647772	RP11-1085N6.2	antisense
56799904	56810469	OTX2	protein_coding
56801729	56805663	OTX2	protein_coding
56801809	56805648	OTX2	protein_coding
57066259	57068542	RP11-108M12.3	lincRNA
57067007	57112660	RP11-108M12.3	lincRNA
57471254	57493757	C14orf105	protein_coding
57471254	57493757	C14orf105	protein_coding
57483070	57493846	C14orf105	protein_coding
57563921	57596897	SLC35F4	protein_coding
57578631	57581320	RP11-409I10.2	antisense
58244830	58272007	PSMA3	protein_coding
58244876	58272012	PSMA3	protein_coding
58273935	58298120	PSMA3-AS1	antisense
58288032	58289158	LINC00216	lincRNA
58370022	58395641	RP11-517O13.3	antisense
58398556	58427125	RP11-517O13.1	antisense
58638836	58647263	DACT1	protein_coding
59263454	59371405	DAAM1	protein_coding
59400022	59400151	AL159140.1	miRNA
59484442	59505404	JKAMP	protein_coding
59484544	59504705	JKAMP	protein_coding
59595976	59630814	RTN1	protein_coding
60249440	60288555	PPM1A	protein_coding
60323235	60323907	CTD-2568P8.1	lincRNA
60515118	60554916	RP11-1042B17.3	antisense
60639215	60642589	SALRNA1	lincRNA
60974326	60974435	RNU6-398P	snRNA
61277369	61281840	TMEM30B	protein_coding
62069517	62081154	RP11-355I22.5	lincRNA
62079346	62101709	SYT16	protein_coding
62114352	62117566	LINC00643	lincRNA
63298125	63299547	RP11-696D21.2	lincRNA
63312834	63318879	GPHB5	protein_coding
63312927	63317849	GPHB5	protein_coding
63479271	63479413	SCARNA20	scaRNA
63598501	63641407	WDR89	protein_coding
63618042	63618144	RNU6-597P	snRNA
63621759	63621871	Y_RNA	misc_RNA
64119429	64122522	SYNE2	protein_coding
64227034	64294410	ESR2	protein_coding
64227452	64282985	ESR2	protein_coding
64358767	64379318	CTD-2555O16.1	lincRNA
64388349	64460004	MTHFD1	protein_coding
64467106	64469707	AKAP5	protein_coding
64766398	64823127	SPTB	protein_coding
64894338	64894713	AL135745.1	protein_coding
64914414	64932320	CHURC1	protein_coding
64914423	64934385	CHURC1	protein_coding
64945815	64972414	RAB15	protein_coding
64948234	64957988	RAB15	protein_coding
65075201	65102488	MAX	protein_coding
65077300	65102517	MAX	protein_coding
65077384	65102517	MAX	protein_coding
65082033	65091865	RP11-840I19.3	antisense
65083743	65102509	MAX	protein_coding
65335116	65335183	MIR4708	miRNA
65471101	65471186	MIR625	miRNA
65957296	66004523	CTD-2014B16.3	lincRNA
66111630	66123193	RP11-783L4.1	lincRNA
66177526	66177635	Y_RNA	misc_RNA
66486406	66498400	LINC00238	processed_transcript
67617301	67617415	Y_RNA	misc_RNA
67678033	67695733	RDH11	protein_coding
67701885	67734452	RDH12	protein_coding
67720841	67734450	RDH12	protein_coding
68236242	68236539	RN7SL108P	misc_RNA
68683410	68685565	CTD-2325P2.3	antisense
68787659	68791243	ZFP36L1	protein_coding
68787661	68793240	ZFP36L1	protein_coding
69357009	69359308	CTD-2525P14.5	TEC
69398689	69462388	SLC39A9	protein_coding
69569815	69574837	CCDC177	protein_coding
69767123	69771991	SRSF5	protein_coding
69767939	69769383	SRSF5	protein_coding
70583588	70600667	MED6	protein_coding
70610085	70610379	RN7SL77P	misc_RNA
71848605	71908430	RP6-114E22.1	lincRNA
71965305	71966899	AC005477.1	protein_coding
72926479	72958946	DCAF4	protein_coding
72926486	72959644	DCAF4	protein_coding
72970881	72986985	ZFYVE1	protein_coding
73040618	73040914	RN7SL586P	misc_RNA
73275209	73355769	NUMB	protein_coding
73276548	73366920	NUMB	protein_coding
73462422	73477175	RP1-240K6.3	processed_transcript
73537393	73543710	ACOT1	protein_coding
73569058	73575653	ACOT2	protein_coding
73616843	73619888	ACOT6	protein_coding
73715130	73760298	ELMSAN1	protein_coding
73822558	73830135	RP5-1021I20.2	lincRNA
73851843	73885456	PTGR2	protein_coding
73851845	73886827	PTGR2	protein_coding
73860537	73884579	PTGR2	protein_coding
73906315	73906427	Y_RNA	misc_RNA
73949925	73963108	COQ6	protein_coding
73950307	73963112	COQ6	protein_coding
73962692	74019332	ENTPD5	protein_coding
74060414	74069258	ALDH6A1	protein_coding
74285422	74303056	ABCD4	protein_coding
74479222	74493281	NPC2	protein_coding
74480132	74480204	MIR4709	miRNA
74480186	74493347	NPC2	protein_coding
74493755	74495366	ISCA2	protein_coding
74713169	74735040	FCF1	protein_coding
74713169	74735304	FCF1	protein_coding
74942705	74955242	PGF	protein_coding
75011268	75012851	RP11-950C14.10	TEC
75016786	75051457	MLH3	protein_coding
75016988	75049691	MLH3	protein_coding
75020760	75020867	RNU6-689P	snRNA
75063022	75064020	ACYP1	protein_coding
75238615	75269283	RP11-293M10.1	lincRNA
75294406	75296638	LINC01220	lincRNA
75432133	75470457	JDP2	protein_coding
75649790	75661189	C14orf1	protein_coding
75958201	75981191	TGFB3	protein_coding
76154353	76212803	GPATCH2L	protein_coding
76348054	76348138	AC016543.1	miRNA
76774283	76781518	RP11-488C13.6	antisense
76778951	76782249	RP11-488C13.7	lincRNA
76780707	76781456	RP11-488C13.6	antisense
76781732	76786724	RP11-488C13.5	lincRNA
77140682	77142996	RP11-463C8.7	antisense
77321037	77331413	GSTZ1	protein_coding
77335020	77377109	TMED8	protein_coding
77376688	77391268	SAMD15	protein_coding
77466283	77466436	SNORA46	snoRNA
77547565	77547846	RN7SL587P	misc_RNA
77708070	77717598	SLIRP	protein_coding
77760829	77769742	C14orf178	protein_coding
77760973	77769728	C14orf178	protein_coding
77821029	77821142	Y_RNA	misc_RNA
78177802	78177921	RNA5SP388	rRNA
79072131	79074762	CTD-2243E23.1	antisense
79246667	79249023	RP11-588P7.2	antisense
81221217	81222460	CTD-2506P8.6	antisense
81441986	81450157	RP11-299L17.3	lincRNA
81727779	81740272	RP11-226P1.2	lincRNA
81734611	81743138	RP11-226P1.2	lincRNA
82427419	82427508	AL357095.1	miRNA
82642619	82651657	RP11-406A9.2	lincRNA
83906871	83915050	RP11-353P15.1	lincRNA
85524431	85529988	RP11-497E19.1	lincRNA
88024590	88079249	LINC01146	lincRNA
88024617	88044848	LINC01146	lincRNA
88175390	88180198	RP11-753D20.3	lincRNA
88177132	88180198	RP11-753D20.3	lincRNA
88499333	88515502	RP11-507K2.2	antisense
89399994	89409469	RP11-33N16.2	antisense
89417353	89419793	FOXN3-AS1	antisense
89576215	89577477	FOXN3-AS2	antisense
89628920	89642671	RP11-944C7.1	lincRNA
89650792	89650903	Y_RNA	misc_RNA
89712510	89712823	RN7SKP255	misc_RNA
89923307	89954750	EFCAB11	protein_coding
89923325	89954523	EFCAB11	protein_coding
89963104	90043309	TDP1	protein_coding
90402522	90405235	RP11-471B22.2	antisense
91114086	91167721	C14orf159	protein_coding
91114699	91225355	C14orf159	protein_coding
91126424	91126553	SNORA11B	snoRNA
91147777	91167691	C14orf159	protein_coding
91147777	91225396	C14orf159	protein_coding
91157665	91167658	C14orf159	protein_coding
91242934	91252211	CTD-2547L24.3	processed_transcript
91378640	91417346	CCDC88C	protein_coding
91779750	91867529	TC2N	protein_coding
91780954	91836447	TC2N	protein_coding
92063880	92106582	ATXN3	protein_coding
92064093	92106610	ATXN3	protein_coding
92070744	92106562	ATXN3	protein_coding
92080967	92106621	ATXN3	protein_coding
92116121	92121724	NDUFB1	protein_coding
92116124	92121727	NDUFB1	protein_coding
92116125	92121809	NDUFB1	protein_coding
92703806	92748612	LGMN	protein_coding
92703808	92748702	LGMN	protein_coding
92891423	92893506	RP11-862G15.1	lincRNA
92891616	92893026	RP11-862G15.1	lincRNA
93184950	93187086	TMEM251	protein_coding
93207055	93227070	UBR7	protein_coding
93437399	93437510	RNU6-1258P	snRNA
93918911	93929608	FAM181A	protein_coding
93923616	93926340	FAM181A-AS1	antisense
93925232	93927066	FAM181A-AS1	antisense
93934152	93976791	ASB2	protein_coding
94048290	94081245	DDX24	protein_coding
94050964	94081202	DDX24	protein_coding
94127780	94129664	IFI27L2	protein_coding
94127788	94130253	IFI27L2	protein_coding
94304248	94323394	SERPINA6	protein_coding
94376746	94390692	SERPINA1	protein_coding
94378348	94388820	SERPINA1	protein_coding
94378375	94390693	SERPINA1	protein_coding
94378388	94390662	SERPINA1	protein_coding
94379112	94388589	SERPINA1	protein_coding
94462716	94476198	SERPINA9	protein_coding
94462720	94476247	SERPINA9	protein_coding
94464625	94476333	SERPINA9	protein_coding
94581368	94593120	SERPINA5	protein_coding
94581393	94593115	SERPINA5	protein_coding
94612376	94624052	SERPINA3	protein_coding
94612383	94624055	SERPINA3	protein_coding
94768215	94770230	GSC	protein_coding
95090491	95133467	DICER1	protein_coding
95443660	95475836	SYNE3	protein_coding
95662479	95662598	TCL6_2	misc_RNA
95663255	95673452	TCL6	processed_transcript
95710175	95712722	TCL1A	protein_coding
95876818	95923055	TUNAR	lincRNA
96136850	96136943	AL137190.1	miRNA
96255823	96264763	BDKRB1	protein_coding
96256209	96268967	BDKRB1	protein_coding
96263669	96264754	BDKRB1	protein_coding
96275045	96276723	RP11-404P21.6	lincRNA
96502400	96534885	PAPOLA	protein_coding
96741190	96790613	RP11-433J8.2	lincRNA
97154856	97158736	RP11-359N5.1	lincRNA
97458869	97464159	CTD-2506J14.1	lincRNA
97933061	97978056	LINC01550	lincRNA
97957929	97978110	LINC01550	lincRNA
98331631	98331750	AL163760.1	miRNA
99158415	99159669	AL162151.4	antisense
99512500	99513576	RP11-688G15.3	antisense
99583016	99583118	Y_RNA	misc_RNA
99691444	99693648	RP11-543C4.3	lincRNA
99945314	99945477	RNU1-47P	snRNA
100143956	100160163	DEGS2	protein_coding
100146576	100159595	DEGS2	protein_coding
100291110	100306533	SLC25A29	protein_coding
100291685	100295734	SLC25A29	protein_coding
100292229	100295861	SLC25A29	protein_coding
100333801	100376335	WARS	protein_coding
100333827	100375608	WARS	protein_coding
100334478	100375347	WARS	protein_coding
100334492	100376251	WARS	protein_coding
100368441	100369185	WARS	protein_coding
100406598	100407029	RP11-362L22.1	sense_intronic
100537152	100549889	BEGAIN	protein_coding
100726908	100735127	DLK1	protein_coding
100826147	100860977	MEG3	lincRNA
100826283	100826370	MEG3_1	misc_RNA
100833277	100847301	MEG3	lincRNA
100881006	100881120	MIR431	miRNA
100881882	100882006	MIR433	miRNA
100903596	100903716	AL117190.1	miRNA
100938885	100947207	SNHG23	lincRNA
100939555	100939630	SNORD113-6	snoRNA
100941125	100941202	SNORD113-7	snoRNA
100957165	100957237	SNORD114-6	snoRNA
100960508	100965766	AL132709.8	lincRNA
100967051	100967123	SNORD114-10	snoRNA
100968947	100969022	SNORD114-12	snoRNA
100972669	100972741	SNORD114-15	snoRNA
100979991	100980066	SNORD113	snoRNA
100986056	100986128	SNORD114-25	snoRNA
100989129	100989201	SNORD114-28	snoRNA
100991918	100991990	SNORD114-30	snoRNA
100998466	100998541	SNORD113	snoRNA
101023779	101023890	MIR299	miRNA
101025711	101025819	MIR323A	miRNA
101026752	101026895	MIR329-1	miRNA
101031962	101032070	MIR543	miRNA
101040218	101040299	MIR654	miRNA
101041362	101041445	MIR300	miRNA
101042976	101043062	MIR1185-1	miRNA
101044197	101044283	MIR1185-2	miRNA
101047312	101047416	MIR539	miRNA
101051992	101052104	AL132709.4	miRNA
101052423	101052533	MIR487A	miRNA
101060557	101060667	MIR496	miRNA
101120855	101123542	RP11-8L8.2	lincRNA
101405986	101407922	LINC00524	lincRNA
101552222	101555676	DIO3OS	lincRNA
101557303	101558776	DIO3OS	lincRNA
101560286	101560422	MIR1247	miRNA
101628983	101632530	RP11-1029J19.4	lincRNA
101730436	101732522	LINC00239	lincRNA
